code,d13C,d18O,year,Ocean,sfl,yearclass,Assigned_origin,oto_portion,months_sampled,caught_EW,age_group
ABFT_1741,-7.98,-1.06,2014,ATL,230,2002,West,core,12,Central,post_2yr
ABFT_1742,-8.31,-1.19,2014,ATL,230,2002,West,core,12,Central,post_2yr
ABFT_1743,-8.6,-0.53,2014,ATL,230,2002,East,core,12,Central,post_2yr
ABFT_1744,-7.84,-1.04,2014,ATL,231,2002,West,core,12,Central,post_2yr
ABFT_1745,-8.22,-1,2014,ATL,231,2002,East,core,12,Central,post_2yr
ABFT_1746,-8.12,-1.04,2014,ATL,231,2002,East,core,12,Central,post_2yr
ABFT_1747,-8.19,-1.11,2014,ATL,232,2002,West,core,12,Central,post_2yr
ABFT_1748,-7.48,-1.2,2014,ATL,232,2002,West,core,12,Central,post_2yr
ABFT_1749,-8.8,-1.05,2014,ATL,233,2002,East,core,12,Central,post_2yr
ABFT_1750,-8.02,-0.57,2014,ATL,233,2002,East,core,12,Central,post_2yr
ABFT_1751,-7.63,-0.71,2014,ATL,233,2002,East,core,12,Central,post_2yr
ABFT_1752,-8.03,-1.07,2014,ATL,233,2002,West,core,12,Central,post_2yr
ABFT_1753,-8.19,-0.93,2014,ATL,234,2002,East,core,12,Central,post_2yr
ABFT_1754,-8.26,-1.03,2014,ATL,234,2002,East,core,12,Central,post_2yr
ABFT_1755,-8.18,-0.69,2014,ATL,234,2002,East,core,12,Central,post_2yr
ABFT_1756,-7.38,-1.15,2014,ATL,234,2002,West,core,12,Central,post_2yr
ABFT_1757,-7.69,-1.31,2014,ATL,234,2002,West,core,12,Central,post_2yr
ABFT_1758,-8.74,-0.93,2014,ATL,235,2002,East,core,12,Central,post_2yr
ABFT_1759,-7.75,-0.73,2015,ATL,236,2002,East,core,12,Central,post_2yr
ABFT_1760,-7.44,-1.13,2015,ATL,236,2002,West,core,12,Central,post_2yr
ABFT_1761,-7.81,-1.06,2015,ATL,236,2002,West,core,12,Central,post_2yr
ABFT_1762,-7.52,-1.39,2015,ATL,237,2002,West,core,12,Central,post_2yr
ABFT_1763,-7.49,-0.76,2015,ATL,237,2002,East,core,12,Central,post_2yr
ABFT_1764,-7.5,-1.34,2015,ATL,238,2002,West,core,12,Central,post_2yr
ABFT_1765,-7.37,-1.05,2015,ATL,238,2002,West,core,12,Central,post_2yr
ABFT_1766,-7.55,-0.86,2015,ATL,240,2002,East,core,12,Central,post_2yr
ABFT_1767,-8.18,-1.14,2015,ATL,240,2002,West,core,12,Central,post_2yr
ABFT_1768,-8.55,-1.25,2015,ATL,242,2002,West,core,12,Central,post_2yr
ABFT_1769,-7.56,-0.94,2015,ATL,244,2002,East,core,12,Central,post_2yr
ABFT_1770,-8.28,-1.18,2016,ATL,246,2002,West,core,12,Central,post_2yr
ABFT_1771,-7.17,-0.69,2016,ATL,246,2002,East,core,12,Central,post_2yr
ABFT_1772,-7.68,-0.86,2016,ATL,247,2002,East,core,12,Central,post_2yr
ABFT_1773,-7.95,-0.58,2016,ATL,247,2002,East,core,12,Central,post_2yr
ABFT_1774,-8.03,-0.84,2016,ATL,250,2002,East,core,12,Central,post_2yr
ABFT_1775,-8.23,-0.73,2016,ATL,251,2002,East,core,12,Central,post_2yr
ABFT_1776,-8.42,-0.92,2016,ATL,253,2002,East,core,12,Central,post_2yr
ABFT_1777,-8.75,-1.62,2017,ATL,254,2002,West,core,12,Central,post_2yr
ABFT_1778,-7.93,-1.2,2017,ATL,254,2002,West,core,12,Central,post_2yr
ABFT_1779,-8.75,-1.02,2017,ATL,255,2002,East,core,12,Central,post_2yr
ABFT_1780,-7.95,-1.03,2017,ATL,258,2002,East,core,12,Central,post_2yr
ABFT_1781,-7.99,-0.91,2017,ATL,261,2002,East,core,12,Central,post_2yr
ABFT_1782,-8.56,-1.15,2009,ATL,149,2003,West,core,12,Central,post_2yr
ABFT_1783,-7.98,-0.85,2010,ATL,165,2003,East,core,12,Central,post_2yr
ABFT_1784,-8.76,-1.05,2010,ATL,167,2003,East,core,12,Central,post_2yr
ABFT_1785,-8.53,-1.03,2010,ATL,169,2003,East,core,12,Central,post_2yr
ABFT_1786,-9.27,-1.02,2010,ATL,169,2003,East,core,12,Central,post_2yr
ABFT_1787,-8.36,-1.01,2010,ATL,169,2003,East,core,12,Central,post_2yr
ABFT_1788,-8.36,-0.95,2010,ATL,170,2003,East,core,12,Central,post_2yr
ABFT_1789,-8.6,-0.91,2010,ATL,170,2003,East,core,12,Central,post_2yr
ABFT_1790,-8.27,-0.86,2010,ATL,170,2003,East,core,12,Central,post_2yr
ABFT_1791,-7.67,-0.8,2010,ATL,171,2003,East,core,12,Central,post_2yr
ABFT_1792,-7.94,-0.83,2010,ATL,173,2003,East,core,12,Central,post_2yr
ABFT_1793,-8.53,-1.06,2010,ATL,173,2003,East,core,12,Central,post_2yr
ABFT_1794,-8.3,-1.05,2010,ATL,174,2003,East,core,12,Central,post_2yr
ABFT_1795,-9.47,-1.17,2010,ATL,175,2003,West,core,12,Central,post_2yr
ABFT_1796,-9.82,-1.34,2010,ATL,175,2003,West,core,12,Central,post_2yr
ABFT_1797,-9.28,-1.27,2010,ATL,175,2003,West,core,12,Central,post_2yr
ABFT_1798,-8.19,-0.81,2010,ATL,175,2003,East,core,12,Central,post_2yr
ABFT_1799,-8.16,-0.98,2010,ATL,176,2003,East,core,12,Central,post_2yr
ABFT_1800,-8.47,-0.93,2010,ATL,176,2003,East,core,12,Central,post_2yr
ABFT_1801,-8.67,-1.21,2010,ATL,176,2003,West,core,12,Central,post_2yr
ABFT_1802,-8.22,-0.81,2010,ATL,176,2003,East,core,12,Central,post_2yr
ABFT_1803,-9.28,-1.21,2010,ATL,176,2003,West,core,12,Central,post_2yr
ABFT_1804,-8.56,-0.75,2010,ATL,176,2003,East,core,12,Central,post_2yr
ABFT_1805,-9.43,-1.04,2010,ATL,176,2003,East,core,12,Central,post_2yr
ABFT_1806,-8.11,-1.13,2010,ATL,176,2003,West,core,12,Central,post_2yr
ABFT_1807,-9.41,-1.34,2010,ATL,176,2003,West,core,12,Central,post_2yr
ABFT_1808,-8.69,-0.95,2010,ATL,176,2003,East,core,12,Central,post_2yr
ABFT_1809,-9.45,-1.24,2010,ATL,176,2003,West,core,12,Central,post_2yr
ABFT_1810,-9.91,-1.3,2010,ATL,177,2003,West,core,12,Central,post_2yr
ABFT_1811,-9.19,-1.34,2010,ATL,177,2003,West,core,12,Central,post_2yr
ABFT_1812,-8.08,-1.05,2010,ATL,177,2003,West,core,12,Central,post_2yr
ABFT_1813,-9.33,-1.36,2010,ATL,177,2003,West,core,12,Central,post_2yr
ABFT_1814,-8.12,-0.76,2011,ATL,179,2003,East,core,12,Central,post_2yr
ABFT_1815,-7.68,-1.06,2011,ATL,182,2003,West,core,12,Central,post_2yr
ABFT_1816,-8.13,-1.1,2011,ATL,183,2003,West,core,12,Central,post_2yr
ABFT_1817,-8.67,-0.85,2011,ATL,183,2003,East,core,12,Central,post_2yr
ABFT_1818,-7.83,-1.01,2011,ATL,185,2003,East,core,12,Central,post_2yr
ABFT_1819,-7.81,-0.7,2011,ATL,185,2003,East,core,12,Central,post_2yr
ABFT_1820,-7.53,-0.57,2011,ATL,186,2003,East,core,12,Central,post_2yr
ABFT_1821,-7.79,-1.09,2011,ATL,186,2003,West,core,12,Central,post_2yr
ABFT_1822,-7.44,-1.37,2011,ATL,186,2003,West,core,12,Central,post_2yr
ABFT_1823,-7.86,-0.91,2011,ATL,187,2003,East,core,12,Central,post_2yr
ABFT_1824,-7.86,-0.61,2011,ATL,187,2003,East,core,12,Central,post_2yr
ABFT_1825,-7.42,-1.16,2011,ATL,187,2003,West,core,12,Central,post_2yr
ABFT_1826,-6.93,-0.68,2011,ATL,188,2003,East,core,12,Central,post_2yr
ABFT_1827,-7.34,-1.13,2011,ATL,188,2003,West,core,12,Central,post_2yr
ABFT_1828,-7.81,-0.9,2011,ATL,188,2003,East,core,12,Central,post_2yr
ABFT_1829,-8.58,-0.62,2011,ATL,189,2003,East,core,12,Central,post_2yr
ABFT_1830,-7.84,-1,2011,ATL,189,2003,East,core,12,Central,post_2yr
ABFT_1831,-8.76,-1.2,2011,ATL,190,2003,West,core,12,Central,post_2yr
ABFT_1832,-7.7,-0.91,2011,ATL,190,2003,East,core,12,Central,post_2yr
ABFT_1833,-7.79,-0.9,2011,ATL,190,2003,East,core,12,Central,post_2yr
ABFT_1834,-8.02,-1.02,2011,ATL,191,2003,East,core,12,Central,post_2yr
ABFT_1835,-7.99,-0.84,2011,ATL,191,2003,East,core,12,Central,post_2yr
ABFT_1836,-7.46,-0.95,2011,ATL,191,2003,East,core,12,Central,post_2yr
ABFT_1837,-8.49,-0.91,2011,ATL,191,2003,East,core,12,Central,post_2yr
ABFT_1838,-8.42,-0.96,2012,ATL,192,2003,East,core,12,Central,post_2yr
ABFT_1839,-8.08,-1.27,2012,ATL,192,2003,West,core,12,Central,post_2yr
ABFT_1840,-7.73,-0.85,2012,ATL,192,2003,East,core,12,Central,post_2yr
ABFT_1841,-8.29,-1.16,2012,ATL,193,2003,West,core,12,Central,post_2yr
ABFT_1842,-8.69,-1,2012,ATL,193,2003,East,core,12,Central,post_2yr
ABFT_1843,-7.84,-1.03,2012,ATL,194,2003,East,core,12,Central,post_2yr
ABFT_1844,-8.82,-0.89,2012,ATL,194,2003,East,core,12,Central,post_2yr
ABFT_1845,-8.41,-0.8,2012,ATL,194,2003,East,core,12,Central,post_2yr
ABFT_1846,-8.35,-0.98,2012,ATL,195,2003,East,core,12,Central,post_2yr
ABFT_1847,-8.23,-1.07,2012,ATL,195,2003,West,core,12,Central,post_2yr
ABFT_1848,-8.84,-1.14,2012,ATL,195,2003,West,core,12,Central,post_2yr
ABFT_1849,-8.74,-0.65,2012,ATL,195,2003,East,core,12,Central,post_2yr
ABFT_1850,-8.39,-0.7,2012,ATL,195,2003,East,core,12,Central,post_2yr
ABFT_1851,-9.42,-1.56,2012,ATL,196,2003,West,core,12,Central,post_2yr
ABFT_1852,-8.35,-1.14,2012,ATL,196,2003,West,core,12,Central,post_2yr
ABFT_1853,-8.93,-0.84,2012,ATL,196,2003,East,core,12,Central,post_2yr
ABFT_1854,-7.73,-1.04,2012,ATL,196,2003,West,core,12,Central,post_2yr
ABFT_1855,-8.13,-0.66,2012,ATL,196,2003,East,core,12,Central,post_2yr
ABFT_1856,-8.69,-0.7,2012,ATL,196,2003,East,core,12,Central,post_2yr
ABFT_1857,-9.95,-1.34,2012,ATL,196,2003,West,core,12,Central,post_2yr
ABFT_1858,-8.26,-1,2012,ATL,197,2003,East,core,12,Central,post_2yr
ABFT_1859,-9.2,-1.4,2012,ATL,197,2003,West,core,12,Central,post_2yr
ABFT_1860,-8.37,-0.96,2012,ATL,197,2003,East,core,12,Central,post_2yr
ABFT_1861,-8.2,-0.98,2012,ATL,197,2003,East,core,12,Central,post_2yr
ABFT_1862,-7.84,-1.16,2012,ATL,197,2003,West,core,12,Central,post_2yr
ABFT_1863,-8.46,-1,2012,ATL,197,2003,East,core,12,Central,post_2yr
ABFT_1864,-8.87,-0.84,2012,ATL,197,2003,East,core,12,Central,post_2yr
ABFT_1865,-8.55,-0.95,2012,ATL,198,2003,East,core,12,Central,post_2yr
ABFT_1866,-8.47,-1.17,2012,ATL,198,2003,West,core,12,Central,post_2yr
ABFT_1867,-8.48,-1.06,2012,ATL,198,2003,East,core,12,Central,post_2yr
ABFT_1868,-9.11,-1.31,2012,ATL,198,2003,West,core,12,Central,post_2yr
ABFT_1869,-8.43,-1.05,2012,ATL,198,2003,East,core,12,Central,post_2yr
ABFT_1870,-7.99,-0.98,2012,ATL,198,2003,East,core,12,Central,post_2yr
ABFT_1871,-8.74,-0.75,2012,ATL,199,2003,East,core,12,Central,post_2yr
ABFT_1872,-8.1,-1.04,2012,ATL,199,2003,East,core,12,Central,post_2yr
ABFT_1873,-8.75,-1.58,2012,ATL,199,2003,West,core,12,Central,post_2yr
ABFT_1874,-8.27,-0.74,2012,ATL,199,2003,East,core,12,Central,post_2yr
ABFT_1875,-8.21,-0.96,2012,ATL,200,2003,East,core,12,Central,post_2yr
ABFT_1876,-9.05,-1.25,2012,ATL,200,2003,West,core,12,Central,post_2yr
ABFT_1877,-7.85,-1.32,2012,ATL,200,2003,West,core,12,Central,post_2yr
ABFT_1878,-8.68,-1.04,2012,ATL,200,2003,East,core,12,Central,post_2yr
ABFT_1879,-8.22,-0.7,2012,ATL,200,2003,East,core,12,Central,post_2yr
ABFT_1880,-7.25,-0.69,2012,ATL,200,2003,East,core,12,Central,post_2yr
ABFT_1881,-8.44,-1.11,2012,ATL,200,2003,West,core,12,Central,post_2yr
ABFT_1882,-9.43,-1.08,2012,ATL,201,2003,East,core,12,Central,post_2yr
ABFT_1883,-7.96,-1.03,2012,ATL,201,2003,East,core,12,Central,post_2yr
ABFT_1884,-8.95,-1.33,2012,ATL,201,2003,West,core,12,Central,post_2yr
ABFT_1885,-8.78,-0.89,2012,ATL,201,2003,East,core,12,Central,post_2yr
ABFT_1886,-8.28,-0.66,2012,ATL,202,2003,East,core,12,Central,post_2yr
ABFT_1887,-7.98,-0.82,2012,ATL,202,2003,East,core,12,Central,post_2yr
ABFT_1888,-7.8,-0.89,2012,ATL,203,2003,East,core,12,Central,post_2yr
ABFT_1889,-7.95,-1.11,2012,ATL,203,2003,West,core,12,Central,post_2yr
ABFT_1890,-8.37,-0.96,2012,ATL,203,2003,East,core,12,Central,post_2yr
ABFT_1891,-7.99,-0.73,2012,ATL,203,2003,East,core,12,Central,post_2yr
ABFT_1892,-8.04,-0.97,2012,ATL,203,2003,East,core,12,Central,post_2yr
ABFT_1893,-8.66,-0.95,2012,ATL,203,2003,East,core,12,Central,post_2yr
ABFT_1894,-8.92,-1.13,2012,ATL,203,2003,West,core,12,Central,post_2yr
ABFT_1895,-8.53,-0.85,2012,ATL,203,2003,East,core,12,Central,post_2yr
ABFT_1896,-8.06,-1.16,2013,ATL,204,2003,West,core,12,Central,post_2yr
ABFT_1897,-9.14,-1.65,2013,ATL,204,2003,West,core,12,Central,post_2yr
ABFT_1898,-8.52,-1.13,2013,ATL,205,2003,West,core,12,Central,post_2yr
ABFT_1899,-7.97,-1.08,2013,ATL,205,2003,West,core,12,Central,post_2yr
ABFT_1900,-8.1,-1.5,2013,ATL,207,2003,West,core,12,Central,post_2yr
ABFT_1901,-8.68,-1.3,2013,ATL,207,2003,West,core,12,Central,post_2yr
ABFT_1902,-8.79,-1.16,2013,ATL,207,2003,West,core,12,Central,post_2yr
ABFT_1903,-7.62,-0.94,2013,ATL,207,2003,East,core,12,Central,post_2yr
ABFT_1904,-9.2,-1.28,2013,ATL,207,2003,West,core,12,Central,post_2yr
ABFT_1905,-9.04,-1.1,2013,ATL,207,2003,East,core,12,Central,post_2yr
ABFT_1906,-8.73,-1.1,2013,ATL,208,2003,West,core,12,Central,post_2yr
ABFT_1907,-7.95,-1.1,2013,ATL,208,2003,West,core,12,Central,post_2yr
ABFT_1908,-9.05,-1.32,2013,ATL,208,2003,West,core,12,Central,post_2yr
ABFT_1909,-8.64,-1.38,2013,ATL,209,2003,West,core,12,Central,post_2yr
ABFT_1910,-8.95,-1.46,2013,ATL,209,2003,West,core,12,Central,post_2yr
ABFT_1911,-8.75,-1.07,2013,ATL,210,2003,East,core,12,Central,post_2yr
ABFT_1912,-8.58,-1.22,2013,ATL,210,2003,West,core,12,Central,post_2yr
ABFT_1913,-9.08,-1.18,2013,ATL,210,2003,West,core,12,Central,post_2yr
ABFT_1914,-8.28,-0.84,2013,ATL,210,2003,East,core,12,Central,post_2yr
ABFT_1915,-8.03,-0.79,2013,ATL,210,2003,East,core,12,Central,post_2yr
ABFT_1916,-8.32,-0.76,2013,ATL,210,2003,East,core,12,Central,post_2yr
ABFT_1917,-8.27,-0.88,2013,ATL,211,2003,East,core,12,Central,post_2yr
ABFT_1918,-7.42,-1.57,2013,ATL,212,2003,West,core,12,Central,post_2yr
ABFT_1919,-8.88,-1.32,2013,ATL,212,2003,West,core,12,Central,post_2yr
ABFT_1920,-8.68,-0.98,2013,ATL,212,2003,East,core,12,Central,post_2yr
ABFT_1921,-8.75,-0.97,2013,ATL,212,2003,East,core,12,Central,post_2yr
ABFT_1922,-8.79,-1.22,2013,ATL,212,2003,West,core,12,Central,post_2yr
ABFT_1923,-8.59,-1.43,2013,ATL,213,2003,West,core,12,Central,post_2yr
ABFT_1924,-8.73,-1.11,2013,ATL,213,2003,West,core,12,Central,post_2yr
ABFT_1925,-8.21,-0.83,2013,ATL,213,2003,East,core,12,Central,post_2yr
ABFT_1926,-9.18,-1.32,2013,ATL,213,2003,West,core,12,Central,post_2yr
ABFT_1927,-8.57,-1.19,2013,ATL,214,2003,West,core,12,Central,post_2yr
ABFT_1928,-8.15,-0.89,2014,ATL,215,2003,East,core,12,Central,post_2yr
ABFT_1929,-8.15,-1.23,2014,ATL,215,2003,West,core,12,Central,post_2yr
ABFT_1930,-8.64,-1.19,2014,ATL,215,2003,West,core,12,Central,post_2yr
ABFT_1931,-7.83,-0.9,2014,ATL,215,2003,East,core,12,Central,post_2yr
ABFT_1932,-6.85,-1.15,2014,ATL,215,2003,West,core,12,Central,post_2yr
ABFT_1933,-7.77,-0.96,2014,ATL,215,2003,East,core,12,Central,post_2yr
ABFT_1934,-7.99,-1.01,2014,ATL,215,2003,East,core,12,Central,post_2yr
ABFT_1935,-7.98,-0.7,2014,ATL,216,2003,East,core,12,Central,post_2yr
ABFT_1936,-9.29,-0.94,2014,ATL,217,2003,East,core,12,Central,post_2yr
ABFT_1937,-8.78,-0.97,2014,ATL,217,2003,East,core,12,Central,post_2yr
ABFT_1938,-7.5,-0.77,2014,ATL,217,2003,East,core,12,Central,post_2yr
ABFT_1939,-8.21,-0.71,2014,ATL,217,2003,East,core,12,Central,post_2yr
ABFT_1940,-6.89,-0.56,2014,ATL,217,2003,East,core,12,Central,post_2yr
ABFT_1941,-8.09,-0.68,2014,ATL,217,2003,East,core,12,Central,post_2yr
ABFT_1942,-7.86,-1.1,2014,ATL,218,2003,West,core,12,Central,post_2yr
ABFT_1943,-9.12,-1.18,2014,ATL,218,2003,West,core,12,Central,post_2yr
ABFT_1944,-8.35,-0.94,2014,ATL,218,2003,East,core,12,Central,post_2yr
ABFT_1945,-7.58,-1.12,2014,ATL,218,2003,West,core,12,Central,post_2yr
ABFT_1946,-7.87,-0.8,2014,ATL,218,2003,East,core,12,Central,post_2yr
ABFT_1947,-8.15,-1.03,2014,ATL,218,2003,East,core,12,Central,post_2yr
ABFT_1948,-7.54,-0.62,2014,ATL,219,2003,East,core,12,Central,post_2yr
ABFT_1949,-7.88,-1.27,2014,ATL,219,2003,West,core,12,Central,post_2yr
ABFT_1950,-8.26,-1.03,2014,ATL,220,2003,East,core,12,Central,post_2yr
ABFT_1951,-8.11,-0.65,2014,ATL,220,2003,East,core,12,Central,post_2yr
ABFT_1952,-7.44,-0.67,2014,ATL,220,2003,East,core,12,Central,post_2yr
ABFT_1953,-7.56,-1.39,2014,ATL,220,2003,West,core,12,Central,post_2yr
ABFT_1954,-8.6,-0.77,2014,ATL,221,2003,East,core,12,Central,post_2yr
ABFT_1955,-8.61,-1.33,2014,ATL,222,2003,West,core,12,Central,post_2yr
ABFT_1956,-8.13,-0.94,2014,ATL,222,2003,East,core,12,Central,post_2yr
ABFT_1957,-8.24,-0.99,2014,ATL,222,2003,East,core,12,Central,post_2yr
ABFT_1958,-7.07,-0.76,2014,ATL,222,2003,East,core,12,Central,post_2yr
ABFT_1959,-7.48,-0.31,2014,ATL,222,2003,East,core,12,Central,post_2yr
ABFT_1960,-9.83,-1.19,2014,ATL,223,2003,West,core,12,Central,post_2yr
ABFT_1961,-7.34,-0.8,2014,ATL,224,2003,East,core,12,Central,post_2yr
ABFT_1962,-7.33,-1.09,2014,ATL,224,2003,West,core,12,Central,post_2yr
ABFT_1963,-7.21,-0.78,2014,ATL,224,2003,East,core,12,Central,post_2yr
ABFT_1964,-7.47,-0.77,2014,ATL,224,2003,East,core,12,Central,post_2yr
ABFT_1965,-8.26,-0.91,2014,ATL,225,2003,East,core,12,Central,post_2yr
ABFT_1966,-7.99,-0.69,2014,ATL,225,2003,East,core,12,Central,post_2yr
ABFT_1967,-7.59,-1.04,2015,ATL,226,2003,West,core,12,Central,post_2yr
ABFT_1968,-7.69,-0.4,2015,ATL,227,2003,East,core,12,Central,post_2yr
ABFT_1969,-7.6,-1.06,2015,ATL,227,2003,West,core,12,Central,post_2yr
ABFT_1970,-7.37,-0.85,2015,ATL,228,2003,East,core,12,Central,post_2yr
ABFT_1971,-7.48,-1.14,2015,ATL,228,2003,West,core,12,Central,post_2yr
ABFT_1972,-7.53,-1.05,2015,ATL,228,2003,West,core,12,Central,post_2yr
ABFT_1973,-7.06,-1.04,2015,ATL,229,2003,West,core,12,Central,post_2yr
ABFT_1974,-7.45,-0.79,2015,ATL,230,2003,East,core,12,Central,post_2yr
ABFT_1975,-7.7,-0.97,2015,ATL,230,2003,East,core,12,Central,post_2yr
ABFT_1976,-7.68,-0.93,2015,ATL,231,2003,East,core,12,Central,post_2yr
ABFT_1977,-7.17,-1.65,2015,ATL,231,2003,West,core,12,Central,post_2yr
ABFT_1978,-7.77,-0.55,2015,ATL,232,2003,East,core,12,Central,post_2yr
ABFT_1979,-7.87,-0.38,2015,ATL,232,2003,East,core,12,Central,post_2yr
ABFT_1980,-8.45,-0.98,2015,ATL,233,2003,East,core,12,Central,post_2yr
ABFT_1981,-8.42,-0.92,2015,ATL,234,2003,East,core,12,Central,post_2yr
ABFT_1982,-7.74,-1.09,2015,ATL,234,2003,West,core,12,Central,post_2yr
ABFT_1983,-7.26,-0.7,2015,ATL,234,2003,East,core,12,Central,post_2yr
ABFT_1984,-7.71,-0.62,2016,ATL,237,2003,East,core,12,Central,post_2yr
ABFT_1985,-7.94,-0.68,2016,ATL,240,2003,East,core,12,Central,post_2yr
ABFT_1986,-7.49,-0.83,2016,ATL,240,2003,East,core,12,Central,post_2yr
ABFT_1987,-7.78,-0.48,2016,ATL,240,2003,East,core,12,Central,post_2yr
ABFT_1988,-7.83,-1.01,2016,ATL,241,2003,East,core,12,Central,post_2yr
ABFT_1989,-7.5,-1,2016,ATL,243,2003,West,core,12,Central,post_2yr
ABFT_1990,-8.17,-1.27,2016,ATL,243,2003,West,core,12,Central,post_2yr
ABFT_1991,-8.68,-0.84,2016,ATL,244,2003,East,core,12,Central,post_2yr
ABFT_1992,-8,-1.01,2017,ATL,248,2003,East,core,12,Central,post_2yr
ABFT_1993,-7.48,-1.6,2017,ATL,250,2003,West,core,12,Central,post_2yr
ABFT_1994,-8.19,-1.67,2017,ATL,253,2003,West,core,12,Central,post_2yr
ABFT_1995,-9.08,-1.14,2018,ATL,258,2003,West,core,12,Central,post_2yr
ABFT_1996,-8.29,-1.24,2011,ATL,164,2004,West,core,12,Central,post_2yr
ABFT_1997,-8.1,-0.98,2011,ATL,165,2004,East,core,12,Central,post_2yr
ABFT_1998,-7.83,-0.87,2011,ATL,165,2004,East,core,12,Central,post_2yr
ABFT_1999,-7.86,-1.79,2011,ATL,169,2004,West,core,12,Central,post_2yr
ABFT_2000,-7.44,-1.08,2011,ATL,170,2004,West,core,12,Central,post_2yr
ABFT_2001,-7.12,-1.13,2011,ATL,170,2004,West,core,12,Central,post_2yr
ABFT_2002,-9.04,-0.64,2011,ATL,170,2004,East,core,12,Central,post_2yr
ABFT_2003,-7.63,-0.95,2011,ATL,172,2004,East,core,12,Central,post_2yr
ABFT_2004,-8.32,-0.52,2011,ATL,174,2004,East,core,12,Central,post_2yr
ABFT_2005,-7.84,-0.58,2011,ATL,175,2004,East,core,12,Central,post_2yr
ABFT_2006,-7.79,-0.55,2011,ATL,177,2004,East,core,12,Central,post_2yr
ABFT_2007,-9.59,-1.29,2012,ATL,178,2004,West,core,12,Central,post_2yr
ABFT_2008,-7.54,-0.85,2012,ATL,181,2004,East,core,12,Central,post_2yr
ABFT_2009,-8.84,-0.96,2012,ATL,182,2004,East,core,12,Central,post_2yr
ABFT_2010,-8.92,-1.16,2012,ATL,183,2004,West,core,12,Central,post_2yr
ABFT_2011,-8.76,-1.67,2012,ATL,183,2004,West,core,12,Central,post_2yr
ABFT_2012,-8.18,-0.98,2012,ATL,185,2004,East,core,12,Central,post_2yr
ABFT_2013,-8.62,-1.09,2012,ATL,186,2004,West,core,12,Central,post_2yr
ABFT_2014,-8.14,-1.07,2012,ATL,188,2004,West,core,12,Central,post_2yr
ABFT_2015,-8.69,-0.96,2012,ATL,188,2004,East,core,12,Central,post_2yr
ABFT_2016,-8.06,-0.87,2012,ATL,190,2004,East,core,12,Central,post_2yr
ABFT_2017,-7.56,-0.72,2012,ATL,190,2004,East,core,12,Central,post_2yr
ABFT_2018,-8.02,-1.03,2012,ATL,190,2004,East,core,12,Central,post_2yr
ABFT_2019,-8.05,-0.92,2012,ATL,191,2004,East,core,12,Central,post_2yr
ABFT_2020,-8.86,-0.96,2013,ATL,192,2004,East,core,12,Central,post_2yr
ABFT_2021,-8.58,-1.06,2013,ATL,193,2004,East,core,12,Central,post_2yr
ABFT_2022,-9.36,-1.3,2013,ATL,193,2004,West,core,12,Central,post_2yr
ABFT_2023,-8.81,-1.09,2013,ATL,194,2004,West,core,12,Central,post_2yr
ABFT_2024,-8.9,-1.24,2013,ATL,198,2004,West,core,12,Central,post_2yr
ABFT_2025,-9.31,-1.05,2013,ATL,199,2004,East,core,12,Central,post_2yr
ABFT_2026,-7.88,-0.59,2013,ATL,200,2004,East,core,12,Central,post_2yr
ABFT_2027,-8.88,-1.33,2013,ATL,201,2004,West,core,12,Central,post_2yr
ABFT_2028,-9.35,-1.14,2013,ATL,202,2004,West,core,12,Central,post_2yr
ABFT_2029,-7.31,-0.93,2013,ATL,203,2004,East,core,12,Central,post_2yr
ABFT_2030,-9.18,-1.26,2013,ATL,203,2004,West,core,12,Central,post_2yr
ABFT_2031,-8.8,-0.69,2014,ATL,205,2004,East,core,12,Central,post_2yr
ABFT_2032,-8.55,-0.9,2014,ATL,205,2004,East,core,12,Central,post_2yr
ABFT_2033,-8.26,-0.85,2014,ATL,205,2004,East,core,12,Central,post_2yr
ABFT_2034,-7.66,-0.72,2014,ATL,205,2004,East,core,12,Central,post_2yr
ABFT_2035,-8.32,-0.66,2014,ATL,206,2004,East,core,12,Central,post_2yr
ABFT_2036,-7,-1.11,2014,ATL,206,2004,West,core,12,Central,post_2yr
ABFT_2037,-9.1,-1.41,2014,ATL,207,2004,West,core,12,Central,post_2yr
ABFT_2038,-8.34,-0.88,2014,ATL,207,2004,East,core,12,Central,post_2yr
ABFT_2039,-8.13,-1.05,2014,ATL,208,2004,East,core,12,Central,post_2yr
ABFT_2040,-8.78,-0.71,2014,ATL,209,2004,East,core,12,Central,post_2yr
ABFT_2041,-7.49,-0.8,2014,ATL,210,2004,East,core,12,Central,post_2yr
ABFT_2042,-7.5,-1.27,2014,ATL,210,2004,West,core,12,Central,post_2yr
ABFT_2043,-7.39,-0.83,2014,ATL,211,2004,East,core,12,Central,post_2yr
ABFT_2044,-8.18,-0.4,2014,ATL,211,2004,East,core,12,Central,post_2yr
ABFT_2045,-7.47,-0.52,2014,ATL,211,2004,East,core,12,Central,post_2yr
ABFT_2046,-7.25,-0.97,2014,ATL,212,2004,East,core,12,Central,post_2yr
ABFT_2047,-8.73,-1.07,2014,ATL,213,2004,East,core,12,Central,post_2yr
ABFT_2048,-8.29,-0.74,2014,ATL,213,2004,East,core,12,Central,post_2yr
ABFT_2049,-8.62,-1.09,2014,ATL,213,2004,West,core,12,Central,post_2yr
ABFT_2050,-7.36,-0.89,2014,ATL,213,2004,East,core,12,Central,post_2yr
